threshold,precision,recall,f1
0.145,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.1475,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.15,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.1525,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.155,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.1575,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.16,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.1625,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.165,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.1675,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.17,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.17250000000000001,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.17500000000000002,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.1775,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.18,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.1825,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.185,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.1875,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.19,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.1925,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.195,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.1975,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.2,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.2025,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.20500000000000002,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.20750000000000002,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.21,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.2125,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.215,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.2175,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.22,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.2225,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.225,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.2275,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.23,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.2325,0.3979289940828402,0.6932989690721649,0.5056390977443609
0.23500000000000001,0.3979289940828402,0.6932989690721649,0.5056390977443609
